"T","Points:0","Points:1","Points:2"
2169.8,0.204,-0.013224,0
2175.8,0.20325,-0.013592,0
2168.5,0.204,-0.013592,0
2191,0.20175,-0.013224,0
2188.4,0.20175,-0.013592,0
2209.5,0.19875,-0.012857,0
2201.8,0.201,-0.011755,0
2200.9,0.201,-0.012122,0
2210.2,0.20025,-0.011755,0
2209.5,0.20025,-0.012122,0
2200.8,0.201,-0.012857,0
2211.2,0.20025,-0.012857,0
2171.8,0.204,-0.012857,0
2178.1,0.20325,-0.012857,0
2195.2,0.20175,-0.011755,0
2193.7,0.20175,-0.012122,0
2192.1,0.20175,-0.012857,0
2138.6,0.207,-0.014327,0
2145.1,0.20625,-0.014327,0
2163.7,0.20475,-0.013224,0
2161.3,0.20475,-0.013592,0
2154.1,0.207,-0.013224,0
2146.6,0.207,-0.013592,0
2156.6,0.20625,-0.013224,0
2150.9,0.20625,-0.013592,0
2129.3,0.20775,-0.014327,0
2131.8,0.20925,-0.013224,0
2121.1,0.21,-0.013224,0
2121.1,0.20925,-0.013592,0
2114.5,0.21,-0.013592,0
2150.4,0.20775,-0.013224,0
2141.2,0.20775,-0.013592,0
2166.8,0.20475,-0.012857,0
2173.2,0.207,-0.011755,0
2169.9,0.207,-0.012122,0
2178,0.20625,-0.011755,0
2174,0.20625,-0.012122,0
2161,0.207,-0.012857,0
2162.9,0.20625,-0.012857,0
2130.7,0.21,-0.012857,0
2142.3,0.20925,-0.012857,0
2168.5,0.20775,-0.011755,0
2165.4,0.20775,-0.012122,0
2157.5,0.20775,-0.012857,0
2044.6,0.213,-0.014327,0
2101.5,0.21225,-0.014327,0
2117.1,0.21075,-0.013224,0
2115,0.21075,-0.013592,0
2128.6,0.213,-0.013224,0
2129.1,0.213,-0.013592,0
2124.2,0.21225,-0.013224,0
2128.4,0.21225,-0.013592,0
1964.2,0.21375,-0.014327,0
2109,0.21525,-0.013224,0
2102.6,0.216,-0.013224,0
2096.5,0.21525,-0.013592,0
2076.6,0.216,-0.013592,0
2126,0.21375,-0.013224,0
2120.5,0.21375,-0.013592,0
2123.6,0.21075,-0.012857,0
2130.9,0.213,-0.011755,0
2126.1,0.213,-0.012122,0
2135.9,0.21225,-0.011755,0
2129.6,0.21225,-0.012122,0
2125.4,0.213,-0.012857,0
2122.1,0.21225,-0.012857,0
2102,0.216,-0.012857,0
2109.2,0.21525,-0.012857,0
2125.7,0.21375,-0.011755,0
2122.5,0.21375,-0.012122,0
2124.6,0.21375,-0.012857,0
1053.4,0.219,-0.014327,0
984.46,0.21825,-0.014327,0
2084.9,0.21675,-0.013224,0
1960.6,0.21675,-0.013592,0
1194.4,0.219,-0.013224,0
1089.3,0.219,-0.013592,0
1512.1,0.21825,-0.013224,0
1228.8,0.21825,-0.013592,0
1188,0.21975,-0.014327,0
1249.6,0.22125,-0.013224,0
1317.8,0.222,-0.013224,0
1295.6,0.22125,-0.013592,0
1355.8,0.222,-0.013592,0
1143.1,0.21975,-0.013224,0
1134.6,0.21975,-0.013592,0
2099.5,0.21675,-0.012857,0
1933.2,0.219,-0.011755,0
1790.3,0.219,-0.012122,0
2081.5,0.21825,-0.011755,0
2058.3,0.21825,-0.012122,0
1376.6,0.219,-0.012857,0
1784.8,0.21825,-0.012857,0
1330.9,0.222,-0.012857,0
1248.5,0.22125,-0.012857,0
1581.2,0.21975,-0.011755,0
1417.4,0.21975,-0.012122,0
1189.3,0.21975,-0.012857,0
1585.7,0.225,-0.014327,0
1657.3,0.22425,-0.014327,0
1473.8,0.22275,-0.013224,0
1477.8,0.22275,-0.013592,0
1700.1,0.225,-0.013224,0
1640.4,0.225,-0.013592,0
1744.9,0.22425,-0.013224,0
1711.5,0.22425,-0.013592,0
1410.6,0.22575,-0.014327,0
1212.8,0.22725,-0.013224,0
996.86,0.228,-0.013224,0
1226.8,0.22725,-0.013592,0
987.19,0.228,-0.013592,0
1613.9,0.22575,-0.013224,0
1528.3,0.22575,-0.013592,0
1497.3,0.22275,-0.012857,0
2051.7,0.225,-0.011755,0
1962.4,0.225,-0.012122,0
1996.3,0.22425,-0.011755,0
1914,0.22425,-0.012122,0
1782.4,0.225,-0.012857,0
1787.4,0.22425,-0.012857,0
1128,0.228,-0.012857,0
1247,0.22725,-0.012857,0
2064.2,0.22575,-0.011755,0
1950.1,0.22575,-0.012122,0
1712.4,0.22575,-0.012857,0
794.68,0.231,-0.014327,0
801.35,0.23025,-0.014327,0
975.34,0.22875,-0.013224,0
859.87,0.22875,-0.013592,0
873.21,0.231,-0.013224,0
776.81,0.231,-0.013592,0
987.87,0.23025,-0.013224,0
804.47,0.23025,-0.013592,0
815.15,0.23175,-0.014327,0
804.63,0.23325,-0.013224,0
867.87,0.234,-0.013224,0
818.8,0.23325,-0.013592,0
873.61,0.234,-0.013592,0
804.52,0.23175,-0.013224,0
771.88,0.23175,-0.013592,0
1257.2,0.22875,-0.012857,0
2112,0.231,-0.011755,0
1950.8,0.231,-0.012122,0
2140.8,0.23025,-0.011755,0
2068.4,0.23025,-0.012122,0
1159,0.231,-0.012857,0
1393.5,0.23025,-0.012857,0
831.66,0.23325,-0.012857,0
852.69,0.234,-0.012857,0
1889.2,0.23175,-0.011755,0
1588.5,0.23175,-0.012122,0
942.58,0.23175,-0.012857,0
320.56,0.003,-0.011388,0
320.27,0.00225,-0.011388,0
320,0,-0.010286,0
337.22,0.00075,-0.010286,0
320,0,-0.010653,0
322.2,0.00075,-0.010653,0
406.86,0.003,-0.010286,0
339.77,0.003,-0.010653,0
384.84,0.00225,-0.010286,0
332.27,0.00225,-0.010653,0
321.03,0.00375,-0.011388,0
463.29,0.00525,-0.010286,0
477.03,0.006,-0.010286,0
367.39,0.00525,-0.010653,0
377.37,0.006,-0.010653,0
427.95,0.00375,-0.010286,0
349.25,0.00375,-0.010653,0
320,0,-0.0099184,0
420.79,0.00075,-0.0099184,0
1498.4,0.003,-0.0088163,0
1192.2,0.003,-0.0091837,0
1542.7,0.00225,-0.0088163,0
1207.5,0.00225,-0.0091837,0
577.28,0.003,-0.0099184,0
541.41,0.00225,-0.0099184,0
649.97,0.006,-0.0099184,0
640.45,0.00525,-0.0099184,0
1459.6,0.00375,-0.0088163,0
1176.8,0.00375,-0.0091837,0
603.53,0.00375,-0.0099184,0
331.45,0.009,-0.011388,0
329.07,0.00825,-0.011388,0
489.94,0.00675,-0.010286,0
387.91,0.00675,-0.010653,0
529.67,0.009,-0.010286,0
418.43,0.009,-0.010653,0
516.15,0.00825,-0.010286,0
408.14,0.00825,-0.010653,0
334.15,0.00975,-0.011388,0
566.56,0.01125,-0.010286,0
577.26,0.012,-0.010286,0
449.27,0.01125,-0.010653,0
460.58,0.012,-0.010653,0
542.58,0.00975,-0.010286,0
428.63,0.00975,-0.010653,0
657.21,0.00675,-0.0099184,0
1289,0.009,-0.0088163,0
1078.5,0.009,-0.0091837,0
1308.2,0.00825,-0.0088163,0
1089.8,0.00825,-0.0091837,0
684.49,0.009,-0.0099184,0
674.51,0.00825,-0.0099184,0
725.11,0.012,-0.0099184,0
715.67,0.01125,-0.0099184,0
1273.7,0.00975,-0.0088163,0
1070.5,0.00975,-0.0091837,0
694.62,0.00975,-0.0099184,0
365.94,0.015,-0.011388,0
359.39,0.01425,-0.011388,0
586.57,0.01275,-0.010286,0
472.3,0.01275,-0.010653,0
619.53,0.015,-0.010286,0
508.27,0.015,-0.010653,0
607.15,0.01425,-0.010286,0
495.53,0.01425,-0.010653,0
373.43,0.01575,-0.011388,0
659.93,0.01725,-0.010286,0
677.11,0.018,-0.010286,0
552.02,0.01725,-0.010653,0
567.42,0.018,-0.010653,0
633.21,0.01575,-0.010286,0
522.87,0.01575,-0.010653,0
732.47,0.01275,-0.0099184,0
1245.8,0.015,-0.0088163,0
1079.6,0.015,-0.0091837,0
1245.8,0.01425,-0.0088163,0
1077.8,0.01425,-0.0091837,0
754.51,0.015,-0.0099184,0
746.75,0.01425,-0.0099184,0
799.79,0.018,-0.0099184,0
783.87,0.01725,-0.0099184,0
1245.2,0.01575,-0.0088163,0
1080.3,0.01575,-0.0091837,0
762.35,0.01575,-0.0099184,0
441.38,0.021,-0.011388,0
430.07,0.02025,-0.011388,0
697.76,0.01875,-0.010286,0
584.97,0.01875,-0.010653,0
771.79,0.021,-0.010286,0
646.98,0.021,-0.010653,0
746.64,0.02025,-0.010286,0
626.05,0.02025,-0.010653,0
451.44,0.02175,-0.011388,0
842.42,0.02325,-0.010286,0
862.44,0.024,-0.010286,0
700.95,0.02325,-0.010653,0
712.46,0.024,-0.010653,0
795.74,0.02175,-0.010286,0
667.53,0.02175,-0.010653,0
819.41,0.01875,-0.0099184,0
1254.5,0.021,-0.0088163,0
1123.5,0.021,-0.0091837,0
1247.8,0.02025,-0.0088163,0
1112,0.02025,-0.0091837,0
892.55,0.021,-0.0099184,0
869.11,0.02025,-0.0099184,0
999.67,0.024,-0.0099184,0
970.29,0.02325,-0.0099184,0
1261.3,0.02175,-0.0088163,0
1135.8,0.02175,-0.0091837,0
913.38,0.02175,-0.0099184,0
487.5,0.027,-0.011388,0
485.69,0.02625,-0.011388,0
875.28,0.02475,-0.010286,0
718.92,0.02475,-0.010653,0
867.05,0.027,-0.010286,0
705.86,0.027,-0.010653,0
877.24,0.02625,-0.010286,0
714.91,0.02625,-0.010653,0
489.54,0.02775,-0.011388,0
808.64,0.02925,-0.010286,0
787.56,0.03,-0.010286,0
670.49,0.02925,-0.010653,0
663.37,0.03,-0.010653,0
851.08,0.02775,-0.010286,0
693.34,0.02775,-0.010653,0
1021.3,0.02475,-0.0099184,0
1402.2,0.027,-0.0088163,0
1306.3,0.027,-0.0091837,0
1382.5,0.02625,-0.0088163,0
1290.4,0.02625,-0.0091837,0
1037,0.027,-0.0099184,0
1040.5,0.02625,-0.0099184,0
950.55,0.03,-0.0099184,0
981.84,0.02925,-0.0099184,0
1416.6,0.02775,-0.0088163,0
1314.1,0.02775,-0.0091837,0
1025.4,0.02775,-0.0099184,0
524.25,0.033,-0.011388,0
516.09,0.03225,-0.011388,0
771.55,0.03075,-0.010286,0
661.18,0.03075,-0.010653,0
755.03,0.033,-0.010286,0
674.51,0.033,-0.010653,0
754.91,0.03225,-0.010286,0
667.06,0.03225,-0.010653,0
533.75,0.03375,-0.011388,0
783.65,0.03525,-0.010286,0
801.67,0.036,-0.010286,0
713.5,0.03525,-0.010653,0
731.97,0.036,-0.010653,0
759.61,0.03375,-0.010286,0
685.14,0.03375,-0.010653,0
917.7,0.03075,-0.0099184,0
1320.8,0.033,-0.0088163,0
1157.9,0.033,-0.0091837,0
1344.4,0.03225,-0.0088163,0
1184.6,0.03225,-0.0091837,0
857.19,0.033,-0.0099184,0
873.1,0.03225,-0.0099184,0
860.19,0.036,-0.0099184,0
849.1,0.03525,-0.0099184,0
1295.2,0.03375,-0.0088163,0
1128.5,0.03375,-0.0091837,0
846.5,0.03375,-0.0099184,0
640.94,0.039,-0.011388,0
623.15,0.03825,-0.011388,0
823.93,0.03675,-0.010286,0
754.67,0.03675,-0.010653,0
909.54,0.039,-0.010286,0
842.16,0.039,-0.010653,0
877.53,0.03825,-0.010286,0
811.88,0.03825,-0.010653,0
658.16,0.03975,-0.011388,0
1009.4,0.04125,-0.010286,0
1040.7,0.042,-0.010286,0
934.12,0.04125,-0.010653,0
961.33,0.042,-0.010653,0
942.34,0.03975,-0.010286,0
872.79,0.03975,-0.010653,0
876.4,0.03675,-0.0099184,0
1108.9,0.039,-0.0088163,0
1037.4,0.039,-0.0091837,0
1112.6,0.03825,-0.0088163,0
1025.6,0.03825,-0.0091837,0
954.34,0.039,-0.0099184,0
925.04,0.03825,-0.0099184,0
1097.2,0.042,-0.0099184,0
1062,0.04125,-0.0099184,0
1114.9,0.03975,-0.0088163,0
1055.8,0.03975,-0.0091837,0
985.35,0.03975,-0.0099184,0
726.41,0.045,-0.011388,0
726.35,0.04425,-0.011388,0
1070.4,0.04275,-0.010286,0
985.25,0.04275,-0.010653,0
1146.8,0.045,-0.010286,0
1035.6,0.045,-0.010653,0
1124.4,0.04425,-0.010286,0
1023.7,0.04425,-0.010653,0
722.56,0.04575,-0.011388,0
1177.8,0.04725,-0.010286,0
1171.9,0.048,-0.010286,0
1030.9,0.04725,-0.010653,0
1013.8,0.048,-0.010653,0
1164.1,0.04575,-0.010286,0
1041.3,0.04575,-0.010653,0
1127.3,0.04275,-0.0099184,0
1261.1,0.045,-0.0088163,0
1255.2,0.045,-0.0091837,0
1236.5,0.04425,-0.0088163,0
1229.6,0.04425,-0.0091837,0
1213.6,0.045,-0.0099184,0
1187.8,0.04425,-0.0099184,0
1290.9,0.048,-0.0099184,0
1279.3,0.04725,-0.0099184,0
1287.6,0.04575,-0.0088163,0
1280.8,0.04575,-0.0091837,0
1239,0.04575,-0.0099184,0
641.61,0.051,-0.011388,0
650.34,0.05025,-0.011388,0
1156.5,0.04875,-0.010286,0
989.53,0.04875,-0.010653,0
1063.2,0.051,-0.010286,0
890.37,0.051,-0.010653,0
1100.6,0.05025,-0.010286,0
926.01,0.05025,-0.010653,0
635.49,0.05175,-0.011388,0
943.22,0.05325,-0.010286,0
908.26,0.054,-0.010286,0
803.33,0.05325,-0.010653,0
787.4,0.054,-0.010653,0
1021,0.05175,-0.010286,0
855.16,0.05175,-0.010653,0
1292.4,0.04875,-0.0099184,0
1531.3,0.051,-0.0088163,0
1472.8,0.051,-0.0091837,0
1503.8,0.05025,-0.0088163,0
1462.9,0.05025,-0.0091837,0
1232.6,0.051,-0.0099184,0
1261.3,0.05025,-0.0099184,0
1066.3,0.054,-0.0099184,0
1113.8,0.05325,-0.0099184,0
1549.1,0.05175,-0.0088163,0
1471.9,0.05175,-0.0091837,0
1195.3,0.05175,-0.0099184,0
651.1,0.057,-0.011388,0
644.74,0.05625,-0.011388,0
881.59,0.05475,-0.010286,0
777.83,0.05475,-0.010653,0
846.47,0.057,-0.010286,0
776.6,0.057,-0.010653,0
851.48,0.05625,-0.010286,0
773.47,0.05625,-0.010653,0
657.88,0.05775,-0.011388,0
859.43,0.05925,-0.010286,0
871.35,0.06,-0.010286,0
807.21,0.05925,-0.010653,0
820.58,0.06,-0.010653,0
847.55,0.05775,-0.010286,0
784.16,0.05775,-0.010653,0
1028.3,0.05475,-0.0099184,0
1424.7,0.057,-0.0088163,0
1249.7,0.057,-0.0091837,0
1459.6,0.05625,-0.0088163,0
1287.5,0.05625,-0.0091837,0
942.98,0.057,-0.0099184,0
963.57,0.05625,-0.0099184,0
930.03,0.06,-0.0099184,0
924.67,0.05925,-0.0099184,0
1387.4,0.05775,-0.0088163,0
1211.6,0.05775,-0.0091837,0
930.47,0.05775,-0.0099184,0
742.03,0.063,-0.011388,0
729.38,0.06225,-0.011388,0
885.99,0.06075,-0.010286,0
834.82,0.06075,-0.010653,0
928.89,0.063,-0.010286,0
881.41,0.063,-0.010653,0
912.82,0.06225,-0.010286,0
865.26,0.06225,-0.010653,0
754.25,0.06375,-0.011388,0
984.36,0.06525,-0.010286,0
1005.1,0.066,-0.010286,0
934.33,0.06525,-0.010653,0
951.18,0.066,-0.010653,0
945.93,0.06375,-0.010286,0
899.05,0.06375,-0.010653,0
938.13,0.06075,-0.0099184,0
1217.5,0.063,-0.0088163,0
1104.3,0.063,-0.0091837,0
1226.9,0.06225,-0.0088163,0
1104,0.06225,-0.0091837,0
976.29,0.063,-0.0099184,0
960.86,0.06225,-0.0099184,0
1046.5,0.066,-0.0099184,0
1023.9,0.06525,-0.0099184,0
1211.9,0.06375,-0.0088163,0
1108.2,0.06375,-0.0091837,0
990.24,0.06375,-0.0099184,0
821.54,0.069,-0.011388,0
813.89,0.06825,-0.011388,0
1024.1,0.06675,-0.010286,0
966.24,0.06675,-0.010653,0
1067.6,0.069,-0.010286,0
1006.5,0.069,-0.010653,0
1054.4,0.06825,-0.010286,0
993.04,0.06825,-0.010653,0
828.19,0.06975,-0.011388,0
1111.4,0.07125,-0.010286,0
1122.4,0.072,-0.010286,0
1038.7,0.07125,-0.010653,0
1045.7,0.072,-0.010653,0
1083.1,0.06975,-0.010286,0
1019.6,0.06975,-0.010653,0
1066.6,0.06675,-0.0099184,0
1252.2,0.069,-0.0088163,0
1190.7,0.069,-0.0091837,0
1241.8,0.06825,-0.0088163,0
1176.9,0.06825,-0.0091837,0
1111.2,0.069,-0.0099184,0
1097.3,0.06825,-0.0099184,0
1184.5,0.072,-0.0099184,0
1168.4,0.07125,-0.0099184,0
1266.3,0.06975,-0.0088163,0
1208.7,0.06975,-0.0091837,0
1129.2,0.06975,-0.0099184,0
847.03,0.075,-0.011388,0
846.55,0.07425,-0.011388,0
1131.2,0.07275,-0.010286,0
1051.9,0.07275,-0.010653,0
1157.2,0.075,-0.010286,0
1065,0.075,-0.010653,0
1148,0.07425,-0.010286,0
1061.3,0.07425,-0.010653,0
847.17,0.07575,-0.011388,0
1173.1,0.07725,-0.010286,0
1174.2,0.078,-0.010286,0
1065.8,0.07725,-0.010653,0
1064.4,0.078,-0.010653,0
1165,0.07575,-0.010286,0
1067.1,0.07575,-0.010653,0
1197.8,0.07275,-0.0099184,0
1385.1,0.075,-0.0088163,0
1335.8,0.075,-0.0091837,0
1374.2,0.07425,-0.0088163,0
1324.3,0.07425,-0.0091837,0
1230.6,0.075,-0.0099184,0
1218.8,0.07425,-0.0099184,0
1268.9,0.078,-0.0099184,0
1263.2,0.07725,-0.0099184,0
1403.7,0.07575,-0.0088163,0
1354.4,0.07575,-0.0091837,0
1243.1,0.07575,-0.0099184,0
862.46,0.081,-0.011388,0
858.4,0.08025,-0.011388,0
1174,0.07875,-0.010286,0
1063,0.07875,-0.010653,0
1171.1,0.081,-0.010286,0
1060,0.081,-0.010653,0
1172,0.08025,-0.010286,0
1060.5,0.08025,-0.010653,0
867.6,0.08175,-0.011388,0
1171.1,0.08325,-0.010286,0
1174.1,0.084,-0.010286,0
1064.7,0.08325,-0.010653,0
1069.7,0.084,-0.010653,0
1170.1,0.08175,-0.010286,0
1059.9,0.08175,-0.010653,0
1272,0.07875,-0.0099184,0
1532.8,0.081,-0.0088163,0
1455.6,0.081,-0.0091837,0
1521.5,0.08025,-0.0088163,0
1448.9,0.08025,-0.0091837,0
1275.1,0.081,-0.0099184,0
1274.5,0.08025,-0.0099184,0
1279.4,0.084,-0.0099184,0
1277.8,0.08325,-0.0099184,0
1542.4,0.08175,-0.0088163,0
1461.3,0.08175,-0.0091837,0
1276,0.08175,-0.0099184,0
929.69,0.087,-0.011388,0
918.9,0.08625,-0.011388,0
1178.7,0.08475,-0.010286,0
1076.5,0.08475,-0.010653,0
1202.7,0.087,-0.010286,0
1105.4,0.087,-0.010653,0
1193.2,0.08625,-0.010286,0
1094.5,0.08625,-0.010653,0
940.83,0.08775,-0.011388,0
1238.4,0.08925,-0.010286,0
1252.2,0.09,-0.010286,0
1143.7,0.08925,-0.010653,0
1158,0.09,-0.010653,0
1213.5,0.08775,-0.010286,0
1117.4,0.08775,-0.010653,0
1282.4,0.08475,-0.0099184,0
1589.7,0.087,-0.0088163,0
1495.3,0.087,-0.0091837,0
1583,0.08625,-0.0088163,0
1488.8,0.08625,-0.0091837,0
1301.2,0.087,-0.0099184,0
1293.3,0.08625,-0.0099184,0
1346.2,0.09,-0.0099184,0
1333.3,0.08925,-0.0099184,0
1597.4,0.08775,-0.0088163,0
1503.3,0.08775,-0.0091837,0
1310.6,0.08775,-0.0099184,0
1020,0.093,-0.011388,0
1009.4,0.09225,-0.011388,0
1266.6,0.09075,-0.010286,0
1172.8,0.09075,-0.010653,0
1312.4,0.093,-0.010286,0
1218,0.093,-0.010653,0
1296.8,0.09225,-0.010286,0
1203,0.09225,-0.010653,0
1030,0.09375,-0.011388,0
1358.1,0.09525,-0.010286,0
1372.9,0.096,-0.010286,0
1260.5,0.09525,-0.010653,0
1273.8,0.096,-0.010653,0
1327.8,0.09375,-0.010286,0
1232.7,0.09375,-0.010653,0
1359.8,0.09075,-0.0099184,0
1674.9,0.093,-0.0088163,0
1587.2,0.093,-0.0091837,0
1662.3,0.09225,-0.0088163,0
1573.4,0.09225,-0.0091837,0
1404.6,0.093,-0.0099184,0
1389.1,0.09225,-0.0099184,0
1467,0.096,-0.0099184,0
1451.5,0.09525,-0.0099184,0
1687.8,0.09375,-0.0088163,0
1601.3,0.09375,-0.0091837,0
1420.2,0.09375,-0.0099184,0
1079,0.099,-0.011388,0
1074.4,0.09825,-0.011388,0
1387.3,0.09675,-0.010286,0
1286.5,0.09675,-0.010653,0
1427.9,0.099,-0.010286,0
1320.9,0.099,-0.010653,0
1414.9,0.09825,-0.010286,0
1310.1,0.09825,-0.010653,0
1082.6,0.09975,-0.011388,0
1463.3,0.10125,-0.010286,0
1473.8,0.102,-0.010286,0
1348.9,0.10125,-0.010653,0
1356.6,0.102,-0.010653,0
1440.3,0.09975,-0.010286,0
1331,0.09975,-0.010653,0
1482.3,0.09675,-0.0099184,0
1781.6,0.099,-0.0088163,0
1702.6,0.099,-0.0091837,0
1767.8,0.09825,-0.0088163,0
1688,0.09825,-0.0091837,0
1526.4,0.099,-0.0099184,0
1512,0.09825,-0.0099184,0
1579.1,0.102,-0.0099184,0
1566.6,0.10125,-0.0099184,0
1795.4,0.09975,-0.0088163,0
1717.1,0.09975,-0.0091837,0
1540.2,0.09975,-0.0099184,0
1076.4,0.105,-0.011388,0
1080.7,0.10425,-0.011388,0
1483.6,0.10275,-0.010286,0
1363.4,0.10275,-0.010653,0
1508.1,0.105,-0.010286,0
1377.4,0.105,-0.010653,0
1500.9,0.10425,-0.010286,0
1373.8,0.10425,-0.010653,0
1071,0.10575,-0.011388,0
1524.3,0.10725,-0.010286,0
1527.5,0.108,-0.010286,0
1381.3,0.10725,-0.010653,0
1380.1,0.108,-0.010653,0
1514.6,0.10575,-0.010286,0
1379.9,0.10575,-0.010653,0
1591,0.10275,-0.0099184,0
1884.9,0.105,-0.0088163,0
1810.6,0.105,-0.0091837,0
1873.4,0.10425,-0.0088163,0
1798.4,0.10425,-0.0091837,0
1623.1,0.105,-0.0099184,0
1613.1,0.10425,-0.0099184,0
1655.5,0.108,-0.0099184,0
1648.7,0.10725,-0.0099184,0
1895.9,0.10575,-0.0088163,0
1822.3,0.10575,-0.0091837,0
1632.4,0.10575,-0.0099184,0
1013.5,0.111,-0.011388,0
1024.5,0.11025,-0.011388,0
1530.1,0.10875,-0.010286,0
1378.4,0.10875,-0.010653,0
1530.4,0.111,-0.010286,0
1365,0.111,-0.010653,0
1532,0.11025,-0.010286,0
1371.1,0.11025,-0.010653,0
1001.5,0.11175,-0.011388,0
1515.8,0.11325,-0.010286,0
1507.1,0.114,-0.010286,0
1336.4,0.11325,-0.010653,0
1322.8,0.114,-0.010653,0
1527.1,0.11175,-0.010286,0
1356.6,0.11175,-0.010653,0
1661.6,0.10875,-0.0099184,0
1950.8,0.111,-0.0088163,0
1885.8,0.111,-0.0091837,0
1946.1,0.11025,-0.0088163,0
1879,0.11025,-0.0091837,0
1674.1,0.111,-0.0099184,0
1671.2,0.11025,-0.0099184,0
1670.2,0.114,-0.0099184,0
1673.6,0.11325,-0.0099184,0
1954.8,0.11175,-0.0088163,0
1891.7,0.11175,-0.0091837,0
1675.7,0.11175,-0.0099184,0
911.5,0.117,-0.011388,0
924.76,0.11625,-0.011388,0
1496.5,0.11475,-0.010286,0
1307.3,0.11475,-0.010653,0
1452.3,0.117,-0.010286,0
1254.6,0.117,-0.010653,0
1468.9,0.11625,-0.010286,0
1273.3,0.11625,-0.010653,0
898.46,0.11775,-0.011388,0
1393.4,0.11925,-0.010286,0
1370.5,0.12,-0.010286,0
1193.3,0.11925,-0.010653,0
1171.7,0.12,-0.010653,0
1434.3,0.11775,-0.010286,0
1235,0.11775,-0.010653,0
1665.5,0.11475,-0.0099184,0
1962.9,0.117,-0.0088163,0
1903.1,0.117,-0.0091837,0
1963.6,0.11625,-0.0088163,0
1904.9,0.11625,-0.0091837,0
1638.2,0.117,-0.0099184,0
1649.2,0.11625,-0.0099184,0
1572.3,0.12,-0.0099184,0
1591.8,0.11925,-0.0099184,0
1961.6,0.11775,-0.0088163,0
1900.2,0.11775,-0.0091837,0
1624.7,0.11775,-0.0099184,0
818.76,0.123,-0.011388,0
829.2,0.12225,-0.011388,0
1346.3,0.12075,-0.010286,0
1149.9,0.12075,-0.010653,0
1269.7,0.123,-0.010286,0
1087.8,0.123,-0.010653,0
1295.4,0.12225,-0.010286,0
1107.7,0.12225,-0.010653,0
806.95,0.12375,-0.011388,0
1198,0.12525,-0.010286,0
1176.6,0.126,-0.010286,0
1034.6,0.12525,-0.010653,0
1017.9,0.126,-0.010653,0
1244.7,0.12375,-0.010286,0
1069.1,0.12375,-0.010653,0
1550.5,0.12075,-0.0099184,0
1935,0.123,-0.0088163,0
1837.1,0.123,-0.0091837,0
1941.1,0.12225,-0.0088163,0
1851.7,0.12225,-0.0091837,0
1473.9,0.123,-0.0099184,0
1501.1,0.12225,-0.0099184,0
1362.5,0.126,-0.0099184,0
1389.5,0.12525,-0.0099184,0
1928,0.12375,-0.0088163,0
1820.2,0.12375,-0.0091837,0
1445.8,0.12375,-0.0099184,0
706.53,0.129,-0.011388,0
720.45,0.12825,-0.011388,0
1156.2,0.12675,-0.010286,0
1001.1,0.12675,-0.010653,0
1096.1,0.129,-0.010286,0
946.52,0.129,-0.010653,0
1116.4,0.12825,-0.010286,0
965.74,0.12825,-0.010653,0
698.02,0.12975,-0.011388,0
1036.6,0.13125,-0.010286,0
1024.4,0.132,-0.010286,0
900.58,0.13125,-0.010653,0
897.18,0.132,-0.010653,0
1075.4,0.12975,-0.010286,0
927.53,0.12975,-0.010653,0
1336.8,0.12675,-0.0099184,0
1823.7,0.129,-0.0088163,0
1650.5,0.129,-0.0091837,0
1843.6,0.12825,-0.0088163,0
1676.4,0.12825,-0.0091837,0
1266.4,0.129,-0.0099184,0
1289,0.12825,-0.0099184,0
1179.3,0.132,-0.0099184,0
1199.2,0.13125,-0.0099184,0
1803.7,0.12975,-0.0088163,0
1625.3,0.12975,-0.0091837,0
1243.8,0.12975,-0.0099184,0
652.43,0.135,-0.011388,0
682.01,0.13425,-0.011388,0
1019.7,0.13275,-0.010286,0
899.21,0.13275,-0.010653,0
979.54,0.135,-0.010286,0
857.11,0.135,-0.010653,0
1010.9,0.13425,-0.010286,0
891.98,0.13425,-0.010653,0
613.68,0.13575,-0.011388,0
714.22,0.13725,-0.010286,0
644.78,0.138,-0.010286,0
633.85,0.13725,-0.010653,0
597.59,0.138,-0.010653,0
915.08,0.13575,-0.010286,0
791.63,0.13575,-0.010653,0
1164.6,0.13275,-0.0099184,0
1650,0.135,-0.0088163,0
1458.3,0.135,-0.0091837,0
1675.7,0.13425,-0.0088163,0
1484,0.13425,-0.0091837,0
1121.5,0.135,-0.0099184,0
1145.2,0.13425,-0.0099184,0
738.03,0.138,-0.0099184,0
848.5,0.13725,-0.0099184,0
1620.5,0.13575,-0.0088163,0
1426.4,0.13575,-0.0091837,0
1064.5,0.13575,-0.0099184,0
547.5,0.141,-0.011388,0
543.2,0.14025,-0.011388,0
615.39,0.13875,-0.010286,0
583.49,0.13875,-0.010653,0
623.09,0.141,-0.010286,0
595.43,0.141,-0.010653,0
611.5,0.14025,-0.010286,0
585.71,0.14025,-0.010653,0
550.95,0.14175,-0.011388,0
674.92,0.14325,-0.010286,0
699.29,0.144,-0.010286,0
635.88,0.14325,-0.010653,0
661.9,0.144,-0.010653,0
641.52,0.14175,-0.010286,0
606.82,0.14175,-0.010653,0
673.84,0.13875,-0.0099184,0
922.92,0.141,-0.0088163,0
795.19,0.141,-0.0091837,0
996.62,0.14025,-0.0088163,0
814.21,0.14025,-0.0091837,0
664.17,0.141,-0.0099184,0
651.87,0.14025,-0.0099184,0
